Store,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent
Tripura,124107,19300,48,461,0.35,8.41,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID56.2473,No
Tripura,157872,19300,64,305,0.56,8.28,0.042555103,In Store Credit Card Signup Discount; Spring Product Email ID6.6353,No
Tripura,161166,19300,52,429,0.21,10.87,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID57.8815,No
Tripura,149262,19300,71,356,0.29,9.32,0.042555103,In Store Credit Card Signup Discount; Spring Product Email ID58.9322,No
Tripura,146179,19300,72,527,0.91,8.74,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID26.6804,No
Tripura,157499,19300,101,342,0.57,12.76,0.042555103,In Store Credit Card Signup Discount; Spring Product Email ID35.3558,No
Tripura,214586,19300,121,801,1.01,15.41,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID22.6901,No
Tripura,162872,19300,124,507,1,11.61,0.042555103,In Store Credit Card Signup Discount; Spring Product Email ID15.5263,No
Tripura,185830,19300,95,943,1.34,18.66,0.093028971,In Store Credit Card Signup Discount; Spring Product Email ID32.9019,No
Tripura,251818,19300,131,786,1.08,11.31,0.042555103,In Store Credit Card Signup Discount; Spring Product Email ID73.9225,No
Tripura,125270,19300,36,0,0.2,,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID24.917,No
Tripura,172554,19300,80,570,0.82,13.25,0.049642434,In Store Credit Card Signup Discount; Spring Product Email ID6.8323,No
Tripura,139527,19300,38,405,0.88,18.24,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID83.8914,No
Tripura,179948,19300,50,316,0.47,11.16,0.049642434,In Store Credit Card Signup Discount; Spring Product Email ID30.5166,No
Tripura,142636,19300,36,405,0.36,9.45,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID66.3099,No
Tripura,183415,19300,48,355,0.57,7.8,0.049642434,In Store Credit Card Signup Discount; Spring Product Email ID28.3475,No
Tripura,167196,19300,61,383,0.66,10.1,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID4.926,No
Tripura,178566,19300,69,329,0.41,10.28,0.049642434,In Store Credit Card Signup Discount; Spring Product Email ID53.8921,No
Tripura,159793,19300,107,503,0.37,11.59,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID67.0264,No
Tripura,188842,19300,82,366,0.29,11.71,0.049642434,In Store Credit Card Signup Discount; Spring Product Email ID52.403,No
Tripura,183963,19300,113,547,0.6,8.12,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID18.6676,No
Tripura,176345,19300,98,530,1.08,9.97,0.049642434,In Store Credit Card Signup Discount; Spring Product Email ID66.8268,No
Tripura,201940,19300,107,842,1.1,9.27,0.066160308,In Store Credit Card Signup Discount; Spring Product Email ID56.7051,No
Tripura,202283,19300,98,884,0.82,7.56,0.049642434,In Store Credit Card Signup Discount; Spring Product Email ID5.7472,No
Tripura,157520,19300,67,546,0.5,9.62,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID69.7799,No
Tripura,198067,19300,82,580,0.72,8.75,0.046784642,In Store Credit Card Signup Discount; Spring Product Email ID39.664,No
Tripura,146577,19300,47,338,0.51,7.97,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID11.8425,No
Tripura,150401,19300,41,365,0.68,11.69,0.046784642,In Store Credit Card Signup Discount; Spring Product Email ID20.1465,No
Tripura,133664,19300,36,263,0.57,9.36,0.042468704,April In Store Credit Card Signup Discount; Spring Product Email ID73.3275,No
Tripura,194380,19300,57,329,0.85,8.57,0.046784642,In Store Credit Card Signup Discount; Spring Product Email ID92.3927,No
Tripura,150791,19300,59,360,0.19,7.87,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID31.1792,No
Tripura,169836,19300,52,252,0.33,10.28,0.062786754,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID22.8232,No
Tripura,137013,19300,45,327,0.23,9.28,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID39.1421,No
Tripura,162690,19300,50,302,0.58,9.12,0.062786754,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID50.2579,No
Tripura,127990,19300,49,336,0.15,13.9,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID68.1567,No
Tripura,186595,19300,73,388,0.78,9.66,0.062786754,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID45.5609,No
Tripura,130490,19300,85,434,0.89,11.48,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID51.7327,No
Tripura,211788,19300,63,463,0.43,8.26,0.062786754,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID14.2695,No
Tripura,154423,19300,81,511,0.93,11.87,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID14.2191,No
Tripura,200881,19300,97,689,0.5,9.61,0.062786754,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID76.1944,No
Tripura,170375,19300,67,727,0.85,11.69,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID33.468,No
Tripura,221732,19300,88,888,0.89,6.42,0.062786754,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID25.4125,No
Tripura,172692,19300,84,575,0.92,11.04,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID89.1782,No
Tripura,213857,19300,106,664,0.74,7.53,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID41.8871,No
Tripura,124998,19300,37,379,0.1,11.32,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID5.6386,No
Tripura,164762,19300,45,376,0.28,8.51,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID4.5066,No
Tripura,142730,19300,41,379,0.67,8.67,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.0117,No
Tripura,155471,19300,50,362,0.82,5.94,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID69.7296,No
Tripura,149302,19300,51,424,0.97,10.12,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID46.0198,No
Tripura,199584,19300,63,425,0.58,8.6,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID2.5287,No
Tripura,137925,19300,71,433,0.55,10.16,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID102.6724,No
Tripura,253638,19300,102,599,0.61,10.85,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID28.6975,No
Tripura,165407,19300,71,562,1.02,9.12,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID26.4268,No
Tripura,216754,19300,88,699,1.07,12.49,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID40.3356,No
Tripura,320599,19300,268,3042,0.55,10.69,0.051290149,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID44.9422,Yes
Tripura,433121,19300,217,4045,0.7,13.65,0.058357776,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID101.7655,Yes
Tripura,299760,19300,231,2477,0.67,11.07,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID117.3612,Yes
Tripura,351466,19300,258,2684,0.64,12.93,0.056013089,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID94.5782,Yes
Tripura,307420,19300,151,2337,0.51,13.46,0.053888407,May In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID113.6161,Yes
Tripura,328328,19300,124,2771,0.49,17.26,0.056013089,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID105.8574,Yes
Tripura,105800,19300,72,303,0.18,13.17,0.053888407,In Store Credit Card Signup Discount; ID80.5689,No
Tripura,186164,19300,68,411,0.8,15.45,0.056013089,In Store Credit Card Signup Discount; ID88.397,No
Tripura,146694,19300,47,399,0.79,12.31,0.053888407,In Store Credit Card Signup Discount; ID120.3863,No
Tripura,170057,19300,72,411,0.45,14.91,0.056013089,In Store Credit Card Signup Discount; ID135.5632,No
Tripura,139943,19300,59,334,1.08,12.83,0.053888407,In Store Credit Card Signup Discount; ID141.3467,No
Tripura,190172,19300,79,386,0.93,9.05,0.056013089,In Store Credit Card Signup Discount; ID133.0327,No
Tripura,137851,19300,82,422,1.36,15.1,0.053888407,In Store Credit Card Signup Discount; ID105.5479,No
Tripura,163869,19300,72,573,0.45,10.83,0.056013089,In Store Credit Card Signup Discount; ID88.8911,No
Tripura,166917,19300,84,680,0.98,9.51,0.053888407,In Store Credit Card Signup Discount; ID88.9216,No
Tripura,157019,19300,90,534,1.28,15.84,0.059632601,In Store Credit Card Signup Discount; ID17.095,No
Tripura,174930,19300,82,472,0.66,14.68,0.064924813,Promo In Store Credit Card Signup Discount; ID67.0755,No
Tripura,203637,19300,61,594,1.16,11.44,0.059632601,In Store Credit Card Signup Discount; ID18.9111,No
Tripura,192542,19300,87,666,0.96,13.13,0.064924813,Promo In Store Credit Card Signup Discount; ID69.4288,No
Tripura,239674,19300,103,928,0.81,12.55,0.059632601,In Store Credit Card Signup Discount; ID20.2256,No
Tripura,197229,19300,60,533,0.61,9.63,0.070182492,In Store Credit Card Signup Discount; ID52.8982,No
Tripura,154730,19300,49,358,0.74,14.97,0.070182492,In Store Credit Card Signup Discount; ID87.7254,No
Tripura,149908,19300,51,445,0.78,14.54,0.070182492,In Store Credit Card Signup Discount; ID70.48,No
Tripura,142375,19300,40,456,0.62,13.38,0.070182492,In Store Credit Card Signup Discount; ID37.8644,No
Tripura,183495,19300,81,456,0.53,10.06,0.070182492,In Store Credit Card Signup Discount; ID68.4763,No
Tripura,190809,19300,60,631,0.99,11.89,0.070182492,In Store Credit Card Signup Discount; ID33.6242,No
Tripura,197692,19300,80,802,0.45,14.05,0.070182492,In Store Credit Card Signup Discount; ID4.1158,No
Tripura,182622,19300,65,581,0.61,13.11,0.099876869,In Store Credit Card Signup Discount; ID106.9076,No
Tripura,150562,19300,58,431,0.64,13.52,0.099876869,In Store Credit Card Signup Discount; ID97.519,No
Tripura,183254,19300,58,406,0.31,13.97,0.099876869,In Store Credit Card Signup Discount; ID101.3569,No
Tripura,157174,19300,51,493,0.38,11.84,0.099876869,In Store Credit Card Signup Discount; ID121.284,No
Tripura,163913,19300,40,506,0.94,15.5,0.099876869,In Store Credit Card Signup Discount; ID62.3875,No
Tripura,135894,19300,69,591,0.37,14.42,0.099876869,In Store Credit Card Signup Discount; ID152.1192,No
Tripura,162340,19300,78,874,1.24,15.66,0.099876869,In Store Credit Card Signup Discount; ID52.901,No
Tripura,173017,19300,89,751,1.19,16.38,0.129279147,July In Store Credit Card Signup Discount; In store 10% off accessories; Ad Words Independence Day Sale ID54.2341,No
Tripura,232962,19300,87,721,0.92,8.52,0.000693728,July In Store Credit Card Signup Discount; ID63.3107,No
Tripura,192585,19300,100,869,1.46,12.44,0.137019061,July In Store Credit Card Signup Discount; Half off with email ID21.2165,No
Tripura,171109,19300,90,933,0.53,10.91,0.000693728,July In Store Credit Card Signup Discount; ID44.1093,No
Tripura,140321,19300,80,674,0.31,13.35,0.11752242,July In Store Credit Card Signup Discount; Half off with email ID7.809,No
Tripura,206499,19300,89,706,0.97,7.89,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID75.4052,No
Tripura,155285,19300,40,563,0.55,12.45,0.11752242,July In Store Credit Card Signup Discount; ID13.233,No
Tripura,210416,19300,66,608,0.69,10.71,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID56.8838,No
Tripura,196640,19300,55,660,0.42,11.93,0.11752242,July In Store Credit Card Signup Discount; ID65.3147,No
Tripura,180756,19300,49,636,0.18,8.52,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID71.9272,No
Tripura,152182,19300,53,586,0.44,13.74,0.11752242,July In Store Credit Card Signup Discount; ID68.1568,No
Tripura,213141,19300,66,664,0.81,7.09,0.001542543,July In Store Credit Card Signup Discount; Summer Swim Mailer ID89.3386,No
Tripura,158879,19300,69,600,1.18,15.12,0.11752242,July In Store Credit Card Signup Discount; ID47.8518,No
Tripura,203984,19300,89,732,0.65,10.01,0.001542543,July In Store Credit Card Signup Discount; ID84.9644,No
Tripura,177716,19300,71,624,0.91,13.97,0.11752242,July In Store Credit Card Signup Discount; End of summer event ID85.8869,No
Tripura,192019,19300,105,732,1.15,9.45,0.001542543,July In Store Credit Card Signup Discount; ID90.2808,No
Tripura,159352,19300,82,904,0.86,11.33,0.11752242,July In Store Credit Card Signup Discount; End of summer event ID135.079,No
Tripura,192299,19300,107,1028,0.33,7.61,0.001542543,July In Store Credit Card Signup Discount; ID38.1519,No
Tripura,199794,19300,71,707,0.47,11.5,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID95.1651,No
Tripura,215646,19300,99,747,0.24,6.83,0.001841075,July In Store Credit Card Signup Discount; ID145.2652,No
Tripura,185564,19300,80,610,0.44,8.77,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID118.3136,No
Tripura,201960,19300,74,619,0.58,8.96,0.001841075,July In Store Credit Card Signup Discount; ID153.2562,No
Tripura,162832,19300,64,598,0.66,7.05,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID94.0114,No
Tripura,188136,19300,87,619,0.15,7.6,0.001841075,July In Store Credit Card Signup Discount; ID112.1737,No
Tripura,165463,19300,82,598,0.32,9.22,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID111.769,No
Tripura,225244,19300,87,690,0.82,6.94,0.001841075,July In Store Credit Card Signup Discount; ID129.864,No
Tripura,161196,19300,79,501,0.93,10.23,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID56.7032,No
Tripura,202522,19300,89,702,1.27,12.17,0.001841075,July In Store Credit Card Signup Discount; ID60.6535,No
Tripura,201101,19300,93,633,1.25,9.21,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID14.3112,No
Tripura,183797,19300,117,801,0.63,8.81,0.001841075,July In Store Credit Card Signup Discount; ID77.4283,No
Tripura,213485,19300,93,864,0.64,9.56,0.08720729,July In Store Credit Card Signup Discount; End of summer event ID51.1784,No
Tripura,248723,19300,145,1012,0.83,11.01,0.001841075,July In Store Credit Card Signup Discount; ID34.5335,No
Tripura,176228,19300,106,500,1.02,10.14,0.075386702,July In Store Credit Card Signup Discount; End of summer event ID171.4903,No
Tripura,184379,19300,97,717,0.53,10.95,0.017232143,July In Store Credit Card Signup Discount; ID187.4951,No
Tripura,144747,19300,48,500,0.33,7.01,0.075386702,July In Store Credit Card Signup Discount; End of summer event ID41.2506,No
Tripura,205767,19300,58,605,0.77,6.63,0.017232143,July In Store Credit Card Signup Discount; ID1.1934,No
Tripura,200299,19300,44,476,0.76,10.3,0.075386702,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID90.1113,No
Tripura,176140,19300,53,577,0.47,8.81,0.017232143,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID81.6142,No
Tripura,152875,19300,59,548,0.75,7.78,0.075386702,July In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID174.0356,No
Tripura,183650,19300,45,601,0.47,11.42,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.7972,No
Tripura,172452,19300,66,545,0.54,14.79,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID12.6733,No
Tripura,172748,19300,81,573,0.45,9.41,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID94.5722,No
Tripura,160797,19300,59,473,0.6,8.51,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID15.3138,No
Tripura,172179,19300,73,601,0.45,10.01,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID93.2022,No
Tripura,183449,19300,83,460,0.93,11.75,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID115.1361,No
Tripura,245674,19300,169,838,0.41,9.2,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID110.3682,No
Tripura,177969,19300,68,569,0.96,8.53,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID51.6209,No
Tripura,192284,19300,116,795,0.78,10.3,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID39.1052,No
Tripura,215767,19300,96,833,0.89,9.43,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID130.1576,No
Tripura,240692,19300,86,948,0.29,7.7,0.044466096,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID104.7461,No
Tripura,160449,19300,81,544,0.63,10.37,0.046746057,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID37.1451,No
Tripura,191808,19300,103,724,0.83,10.56,0.047435984,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID62.3188,No
